"","session","mirrorFirst","ID","boxes","imistake","pred","prob","type","taskName","CR1","CR2","CR3","sex","major","math","economics","cuM","cuL","precisionL","precisionM","similarity","attnBoxL","attnBoxM","attnPayL","attnPayM","repeated","mirror","lottery","r_mirror","r_lottery","time_mirror","time_lottery","time_r_mirror","time_r_lottery","noiseL","noiseM","noise","elicitation","multiplier","treatment"
"4867",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,0,50,"A","A10","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,1,37,35,37,17,NA,NA,NA,NA,13,3,8,"MPL",-1,"main"
"4868",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,0,50,"A","A15","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,31,41,0,0,5.4,8.19999999999999,NA,NA,13,3,8,"MPL",-1,"main"
"4869",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,2.5,10,"G","G10","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,9.5,15.5,0,0,8.89999999999998,9.99999999999998,NA,NA,13,3,8,"MPL",1,"main"
"4870",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,6.5,25,"G","G25","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,6.5,12.5,0,0,7.19999999999999,14.6,NA,NA,13,3,8,"MPL",1,"main"
"4871",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,12.5,50,"G","G50","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,18.5,23.5,0,0,5.5,6.09999999999999,NA,NA,13,3,8,"MPL",-1,"main"
"4872",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,18.5,75,"G","G75","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,15.5,5.5,0,0,24.1000000000001,3.7,NA,NA,13,3,8,"MPL",-1,"main"
"4873",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,22.5,90,"G","G90","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,1,15.5,18.5,21.5,10.5,NA,NA,NA,NA,13,3,8,"MPL",-1,"main"
"4874",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,-2.5,10,"L","L10","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,-9.5,-12.5,0,0,11.8,4,NA,NA,13,3,8,"MPL",-1,"main"
"4875",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,-6.5,25,"L","L25","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,-12.5,-14.5,0,0,4.7,4.9,NA,NA,13,3,8,"MPL",-1,"main"
"4876",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,-12.5,50,"L","L50","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,-14.5,-5.5,0,0,23.8000000000001,7.29999999999999,NA,NA,13,3,8,"MPL",-1,"main"
"4877",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,-18.5,75,"L","L75","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,-20.5,-22.5,0,0,4.6,7.99999999999999,NA,NA,13,3,8,"MPL",1,"main"
"4878",4,TRUE,"5bf008bec5260b0001d5a317",100,FALSE,-22.5,90,"L","L90","3","10","10000","Female","Other","High school","High school",6,10,27,31,"I followed mostly similar strategies.",100,100,100,100,0,-8.5,-19.5,0,0,23.0000000000001,3.6,NA,NA,13,3,8,"MPL",1,"main"
"4879",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,0,50,"A","A10","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,21,23,0,0,16.3,9.59999999999998,NA,NA,0,9.5,4.75,"MPL",-1,"main"
"4880",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,0,50,"A","A15","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,15,23,0,0,7.79999999999999,5.99999999999999,NA,NA,0,9.5,4.75,"MPL",-1,"main"
"4881",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,2.5,10,"G","G10","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,1,12.5,14.5,24.5,14.5,NA,NA,NA,NA,0,9.5,4.75,"MPL",1,"main"
"4882",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,6.5,25,"G","G25","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,14.5,14.5,0,0,4.7,3.5,NA,NA,0,9.5,4.75,"MPL",1,"main"
"4883",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,12.5,50,"G","G50","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,12.5,14.5,0,0,19.9,2.9,NA,NA,0,9.5,4.75,"MPL",-1,"main"
"4884",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,18.5,75,"G","G75","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,12.5,14.5,0,0,7.79999999999999,3.3,NA,NA,0,9.5,4.75,"MPL",-1,"main"
"4885",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,22.5,90,"G","G90","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,12.5,14.5,0,0,4.7,3.2,NA,NA,0,9.5,4.75,"MPL",-1,"main"
"4886",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,-2.5,10,"L","L10","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,1,-5.5,-10.5,-12.5,-10.5,NA,NA,NA,NA,0,9.5,4.75,"MPL",-1,"main"
"4887",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,-6.5,25,"L","L25","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,-5.5,-10.5,0,0,11.4,9.89999999999998,NA,NA,0,9.5,4.75,"MPL",-1,"main"
"4888",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,-12.5,50,"L","L50","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,-12.5,-10.5,0,0,4.6,3.9,NA,NA,0,9.5,4.75,"MPL",-1,"main"
"4889",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,-18.5,75,"L","L75","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,-12.5,-10.5,0,0,4.5,3.5,NA,NA,0,9.5,4.75,"MPL",1,"main"
"4890",4,TRUE,"5bf4afe0b8e9f800014c9c0b",100,FALSE,-22.5,90,"L","L90","4","20","7000","Male","Business/Economics","Two or more university-level courses","Two or more university-level courses",80,70,70,75,"I followed mostly similar strategies.",40,40,90,90,0,-1.5,-10.5,0,0,54.1000000000005,6.19999999999999,NA,NA,0,9.5,4.75,"MPL",1,"main"
"4891",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,0,50,"A","A10","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,1,11,39,11,39,NA,NA,NA,NA,0,5,2.5,"MPL",-1,"main"
"4892",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,0,50,"A","A15","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,15,39,0,0,61.0000000000006,21,NA,NA,0,5,2.5,"MPL",-1,"main"
"4893",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,2.5,10,"G","G10","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,1,2.5,2.5,12.5,2.5,NA,NA,NA,NA,0,5,2.5,"MPL",1,"main"
"4894",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,6.5,25,"G","G25","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,6.5,6.5,0,0,15.3,42.4000000000003,NA,NA,0,5,2.5,"MPL",1,"main"
"4895",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,12.5,50,"G","G50","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,12.5,12.5,0,0,16.7,18.8,NA,NA,0,5,2.5,"MPL",-1,"main"
"4896",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,18.5,75,"G","G75","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,8.5,19.5,0,0,14.5,38.1000000000003,NA,NA,0,5,2.5,"MPL",-1,"main"
"4897",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,22.5,90,"G","G90","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,12.5,22.5,0,0,26.1000000000001,20.3,NA,NA,0,5,2.5,"MPL",-1,"main"
"4898",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,-2.5,10,"L","L10","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,-2.5,-3.5,0,0,22.5,26.1000000000001,NA,NA,0,5,2.5,"MPL",-1,"main"
"4899",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,-6.5,25,"L","L25","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,-12.5,-10.5,0,0,14.3,18.8,NA,NA,0,5,2.5,"MPL",-1,"main"
"4900",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,-12.5,50,"L","L50","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,-12.5,-13.5,0,0,6.79999999999999,21.2,NA,NA,0,5,2.5,"MPL",-1,"main"
"4901",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,-18.5,75,"L","L75","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,-18.5,-20.5,0,0,22.8000000000001,28.8000000000001,NA,NA,0,5,2.5,"MPL",1,"main"
"4902",4,FALSE,"5c0ef15265217a00014ef2bd",100,FALSE,-22.5,90,"L","L90","4","20","7000","Male","Science/Engineering","Two or more university-level courses","High school",90,40,60,90,"I followed mostly similar strategies.",70,80,86,86,0,-22.5,-22.5,0,0,15.3,57.2000000000005,NA,NA,0,5,2.5,"MPL",1,"main"
"4903",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,0,50,"A","A10","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,1,19,0,0,14.8,20.3,NA,NA,8,0,4,"MPL",-1,"main"
"4904",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,0,50,"A","A15","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,1,19,0,0,16.2,19.9,NA,NA,8,0,4,"MPL",-1,"main"
"4905",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,2.5,10,"G","G10","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,0.5,5.5,0,0,11,34.5000000000002,NA,NA,8,0,4,"MPL",1,"main"
"4906",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,6.5,25,"G","G25","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,25.5,4.5,0,0,78.1999999999998,28.2000000000001,NA,NA,8,0,4,"MPL",1,"main"
"4907",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,12.5,50,"G","G50","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,0.5,5.5,0,0,65.6000000000005,14.3,NA,NA,8,0,4,"MPL",-1,"main"
"4908",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,18.5,75,"G","G75","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,25.5,5.5,0,0,13.7,30.3000000000002,NA,NA,8,0,4,"MPL",-1,"main"
"4909",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,22.5,90,"G","G90","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,1,25.5,14.5,25.5,10.5,NA,NA,NA,NA,8,0,4,"MPL",-1,"main"
"4910",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,-2.5,10,"L","L10","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,1,-25.5,-13.5,-25.5,-25.5,NA,NA,NA,NA,8,0,4,"MPL",-1,"main"
"4911",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,-6.5,25,"L","L25","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,-0.5,-23.5,0,0,14.5,17.9,NA,NA,8,0,4,"MPL",-1,"main"
"4912",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,-12.5,50,"L","L50","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,-21.5,-13.5,0,0,32.5000000000002,36.3000000000002,NA,NA,8,0,4,"MPL",-1,"main"
"4913",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,-18.5,75,"L","L75","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,-25.5,-20.5,0,0,15.4,13.4,NA,NA,8,0,4,"MPL",1,"main"
"4914",4,FALSE,"5c1a4d7d1aea120001fdd685",100,FALSE,-22.5,90,"L","L90","8","10","7000","Female","Other","High school","High school",81,96,11,10,"I followed mostly different strategies.",100,100,100,100,0,-25.5,-15.5,0,0,8.09999999999999,29.5000000000001,NA,NA,8,0,4,"MPL",1,"main"
"4915",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,0,50,"A","A10","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,1,11,51,11,51,NA,NA,NA,NA,0,0,0,"MPL",-1,"main"
"4916",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,0,50,"A","A15","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,17,51,0,0,16.4,13.6,NA,NA,0,0,0,"MPL",-1,"main"
"4917",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,2.5,10,"G","G10","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,2.5,0.5,0,0,27.1000000000001,13.4,NA,NA,0,0,0,"MPL",1,"main"
"4918",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,6.5,25,"G","G25","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,6.5,0.5,0,0,66.6000000000005,13.3,NA,NA,0,0,0,"MPL",1,"main"
"4919",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,12.5,50,"G","G50","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,25.5,0.5,0,0,29.7000000000002,9.89999999999998,NA,NA,0,0,0,"MPL",-1,"main"
"4920",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,18.5,75,"G","G75","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,18.5,0.5,0,0,36.4000000000002,57.5000000000005,NA,NA,0,0,0,"MPL",-1,"main"
"4921",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,22.5,90,"G","G90","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,1,19.5,0.5,19.5,0.5,NA,NA,NA,NA,0,0,0,"MPL",-1,"main"
"4922",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,-2.5,10,"L","L10","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,-6.5,-18.5,0,0,111.099999999998,10.8,NA,NA,0,0,0,"MPL",-1,"main"
"4923",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,-6.5,25,"L","L25","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,-10.5,-7.5,0,0,68.5000000000004,59.2000000000006,NA,NA,0,0,0,"MPL",-1,"main"
"4924",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,-12.5,50,"L","L50","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,-25.5,-14.5,0,0,25.9000000000001,21.6,NA,NA,0,0,0,"MPL",-1,"main"
"4925",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,-18.5,75,"L","L75","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,-14.5,-20.5,0,0,52.5000000000005,13.3,NA,NA,0,0,0,"MPL",1,"main"
"4926",4,TRUE,"5c3a764874d1c6000138ea83",100,FALSE,-22.5,90,"L","L90","12 days","0","lost money","Female","English/Writing/Literature","Single university-level course","No course",69,77,79,71,"I followed mostly similar strategies.",93,94,98,99,0,-25.5,-19.5,0,0,90.8999999999991,24.7000000000001,NA,NA,0,0,0,"MPL",1,"main"
"4927",4,TRUE,"5c3b70640eaa0100018ea877",100,FALSE,0,50,"A","A10","4","0","lost money","Male","History","Single university-level course","No course",80,44,40,90,"I followed mostly different strategies.",40,40,90,90,0,19,11,0,0,38.9000000000003,23.9000000000001,NA,NA,5,4.5,4.75,"MPL",-1,"main"
"4928",4,TRUE,"5c3b70640eaa0100018ea877",100,FALSE,0,50,"A","A15","4","0","lost money","Male","History","Single university-level course","No course",80,44,40,90,"I followed mostly different strategies.",40,40,90,90,0,15,15,0,0,22.4,22.1,NA,NA,5,4.5,4.75,"MPL",-1,"main"
"4929",4,TRUE,"5c3b70640eaa0100018ea877",100,FALSE,2.5,10,"G","G10","4","0","lost money","Male","History","Single university-level course","No course",80,44,40,90,"I followed mostly different strategies.",40,40,90,90,1,9.5,4.5,4.5,2.5,NA,NA,NA,NA,5,4.5,4.75,"MPL",1,"main"
"4930",4,TRUE,"5c3b70640eaa0100018ea877",100,FALSE,6.5,25,"G","G25","4","0","lost money","Male","History","Single university-level course","No course",80,44,40,90,"I followed mostly different strategies.",40,40,90,90,0,6.5,6.5,0,0,80.6999999999997,13.9,NA,NA,5,4.5,4.75,"MPL",1,"main"
"4931",4,TRUE,"5c3b70640eaa0100018ea877",100,FALSE,12.5,50,"G","G50","4","0","lost money","Male","History","Single university-level course","No course",80,44,40,90,"I followed mostly different strategies.",40,40,90,90,0,12.5,12.5,0,0,17.6,20.4,NA,NA,5,4.5,4.75,"MPL",-1,"main"
"4932",4,TRUE,"5c3b70640eaa0100018ea877",100,FALSE,18.5,75,"G","G75","4","0","lost money","Male","History","Single university-level course","No course",80,44,40,90,"I followed mostly different strategies.",40,40,90,90,0,19.5,6.5,0,0,20.5,16.8,NA,NA,5,4.5,4.75,"MPL",-1,"main"
